M13-1	M13-7	M13-16	M13-18	M13-23	M13-25	M13-30	M13-33	M13-35	M13-40	M13-43	M13-45	M13-47	M13-49	UC179	UC21	UC397	UC264	UC220	UC51	UC222	UC13	UC30	UC99	UC95	UC338	UC100	UC54	UC56	UC384	UC43	UC98	UC50	UC129	UC77	UC357
ENSG00000046651	554.85	562.32	664.68	560.67	615.12	467.46	636.96	580.92	600.11	565.71	621.74	657.32	499.42	481.91	557.82	575.19	562.53	530.94	428.13	661.13	531.49	652.89	668.17	537.14	670.45	582.06	645.67	559.13	537.05	534.03	662.39	575.47	565.24	478.55	531.48	570.19
ENSG00000046653	236.5	522.97	853.15	345.01	460.23	543.28	330.84	583.56	287.72	351.93	467.43	198.16	377.28	363.25	452.87	501.88	297.49	351.79	607.57	465.05	348.76	230.48	382.45	408.74	546.3	399.23	609.5	190.32	439.99	328.41	420.15	443.37	318.15	411.45	358.77	864.04
ENSG00000046889	1398.66	1234.79	1516.27	1267.17	1297.87	1111.07	1204.1	1334.42	1173.29	1111.03	1338.49	1514.43	1029.21	1678.94	1146.22	1262.95	1262.49	1643.46	800.04	1281.73	1209.94	1567.44	1311.99	1237.06	1541.07	1100.64	1146.96	1126.08	1421.79	1346.87	1429.27	1293.04	1403.63	1436.92	1183.2	1101.5
ENSG00000047056	1452.3	1409.51	1270.4	1271.45	1545.25	1738.06	1355.33	1568.13	1367.75	1408.88	1465.07	1424.63	1022.37	1386.54	1500.32	1486.67	1568.42	1612.84	1500.35	1379.65	1253.92	1425.77	1377.53	1191.18	1337.12	1378.12	1648.53	1247.13	1380.49	1261.75	1416.75	1433.23	1516	1390.27	1459.87	1526.92
ENSG00000047188	1720.93	1673.01	1829.31	1607.21	1619.81	1729.61	1742.57	1746.82	1762.55	1528.26	1688.48	1556.39	1482.55	1792.68	1632.07	1884.57	1854.19	1738.06	1501.12	1802.91	1721.52	1614.14	1548.48	1617.41	1737.89	1593.09	1604.39	1620.52	1685.8	1837.63	1453.49	1664.05	1576.48	1663.58	1636.3	1635.81
ENSG00000047230	416.35	467	457.31	422.92	462.74	430.35	407.1	449.1	494.57	443.3	404.57	345.01	476.11	540.89	439.67	442.84	470.12	420.93	402.08	386.45	472.43	497.55	413.74	415.91	407.73	489.37	411.18	465.45	400.81	486.99	399.63	441.78	448.87	462.62	443.56	472.15
ENSG00000047249	1308.7	1354.59	1166.05	1277.14	1458.26	1386.13	1262.98	1343.78	1252.52	1207.76	1373.46	1213.13	1282.05	1307.7	1268.84	1272.6	1263.75	1381.92	1466.51	1305.09	1262.3	1322.76	1072.05	1339.52	1145.91	1359.73	1488.66	1258.1	1357.04	1210.66	1443.37	1314.6	1447.56	1248.49	1385.8	1303.13
ENSG00000047315	3947.38	3949.08	3743.88	3666.87	3970.48	4075.76	3820.86	3660.76	3818.27	3907.24	3863.94	3572.63	3844.11	3894.3	3527.84	3762.33	3843.14	3698.52	4074.88	3960.78	3775.9	3967.64	3776.43	3856.92	3973.88	3771.08	4119.69	3942.12	3932.48	3533.54	3599.77	3833.2	3552.67	3836.37	3908.99	3966.51
ENSG00000047346	4266.49	3279.64	2680.13	2279.52	3818.77	3227.93	2873.03	2566.66	2960.18	2370.47	3110.16	3923.97	2701.67	2840.21	3196.82	2755.33	4759.63	3496.81	2592.27	3107.43	2222.91	3718.29	2637.67	3202.44	2721.99	2935.16	3470.89	2859.5	2940.31	3340.01	2465.97	3092.67	3141.88	3327.75	3365.23	3472.98
ENSG00000047365	97.49	92.09	131.34	89.16	125.73	114.46	36.56	79.05	97.08	101.47	116.15	85.11	127.52	73.4	95.46	75.09	126.69	100.3	73.02	114.29	118.39	81.38	71.85	76.97	62.96	100.9	86.21	69.27	113.34	66.66	64.87	98.46	206.32	164.93	82.81	81.06
ENSG00000047410	3726.87	3692.41	3546.67	3174.99	3572.07	3533.19	3275.08	3532.06	3846.89	4133.75	4132.46	3675.13	3487.47	3655.28	3676.33	3685.84	3547.94	3686.22	3873.02	3744.87	3419.15	3544.14	3901.07	3426.83	3709.28	3730.56	3883.96	3371.71	3580.19	3589.44	3468.87	3665.18	3570.63	3716.58	3559.61	3640.14
ENSG00000047457	22.39	81.61	108.35	83.42	67.32	68.16	101.62	74.54	101.35	185.64	35.17	70.79	170.05	53.98	110.96	67.31	83	97.4	61.6	87.7	33.41	94.12	103.28	112.6	80.53	95	81.67	105.27	75.4	62.06	29.35	88.38	119.57	105.07	75.84	143.02
ENSG00000047578	308.61	296.52	301.64	300.72	325.58	308.45	351.25	317.36	228.23	295.78	399.2	321.18	242.44	367.63	297.22	346.54	302.56	386.88	271.36	362.83	259.01	302.89	361.7	340.52	300.78	275.73	293.28	267.83	396.09	280.87	286.27	309.47	309.78	276.31	301.6	272.76
ENSG00000047579	374.43	504.3	443.53	466.5	483.8	459.42	447.59	450.53	612.62	317.92	473.98	541.94	420.51	486.35	458.39	488.36	460.76	436.2	437.64	467.88	423.91	490.3	446.48	515.18	403.67	483.21	470.08	526	517.09	410.09	417.17	461.18	481.66	449.16	477.72	506.02
ENSG00000047597	366.58	427.6	395.33	397.93	363.68	341.38	447.63	397.38	375.24	323.98	464.76	327.52	457.23	435.01	304.37	376.68	396.02	471.21	360.29	321.59	447.86	351.15	240.68	465.66	382.46	433.04	375.26	412.54	624.11	376.28	459.74	389.82	409.09	317.68	457.07	383.36
ENSG00000047617	115.27	81.46	140.98	79.26	116.2	74.15	67.3	88.44	42.96	109.2	108.5	62.78	93.84	66.6	72.1	84.95	74.19	98.48	44.29	86.65	77.36	92.77	119.8	98.44	130.53	54.22	90.06	76.72	123.3	71.51	109.65	88.95	106.06	71.29	74.95	57.36
ENSG00000047621	771.86	744.9	809.01	760.3	732.22	712.09	810.95	765.12	809.78	734.65	766.56	706.93	740.01	786.52	720.08	712.44	702.17	604.96	720.78	824.59	744.12	752	812.4	769.77	869.48	632.91	833.39	859.96	712.02	802.85	772.32	752.47	731.22	728.61	722.52	723.19
ENSG00000047634	813.39	1003.95	1265.88	1019.99	836.84	905.34	955.39	1369.91	1178.59	897.06	932.88	867.96	722.41	1130.01	1294.3	1090.04	854.7	1126.92	909.38	744.41	975.37	900.47	845.55	822.3	907.65	871.48	866.15	921.13	1010.21	1210.23	1101.38	1000.69	1037.64	1084.81	918.15	1128.39
ENSG00000047644	1135.78	1084.57	1290.25	1128.26	1087.45	978.12	1226.44	1198.51	1235.84	1198.55	1213.6	1187.88	932.44	1090.96	1242.17	1033.08	1097.07	1138.6	1026.02	1155.11	1107.85	1164.82	1394.1	960.66	1051.46	1110.73	1137.85	946.34	1193.53	1115.21	1213.23	1133.1	1245.08	1069.53	1037.08	1038.58
ENSG00000047648	530.91	683.9	724.75	595.52	676.68	526.71	622.01	616.55	616.17	688.73	699.34	870.02	655.96	829.93	619.86	761.6	738.82	829.14	585.86	467.48	761.02	544.12	735.43	580.54	617.76	939.48	470.36	669.44	673.46	1004.72	622.36	667.47	506.14	557.16	675.66	667.21
ENSG00000047662	264.44	195.49	180.15	61.71	131.64	219.26	167.62	233.98	13.31	137.55	20.41	209.36	195.77	379.46	359.73	226.32	259.07	227.57	283.9	76.55	162.24	166.26	47.3	164.2	115.58	172.86	175.3	82.73	190.79	236.69	189.97	180.26	209.73	293.55	200.54	136.34
ENSG00000047849	55413.06	46931.59	47111.22	38897.57	43160.6	41151.38	44369.9	39742.32	47362.81	40786.92	47399.22	43058.17	40809.68	48570.45	40845.02	47153.4	42881.89	49147.92	46143.92	45118.06	39744.11	43927.47	46987.94	48586.93	47063	40428.97	46652.37	35708.39	55463.73	44425.86	40307.49	44107.21	40112.56	38752.98	45000.39	39637.06
ENSG00000047932	1828.65	1818.09	1814.94	1908.27	1837.23	1729.58	1998.77	1846.85	1883.33	1920.32	1809.33	2081.1	1896.39	1858.51	1823.89	1706.15	1875.97	1936.39	1776.37	2047.55	1865.79	1914.2	1792.25	1943.89	1979.07	1820.74	1945.43	1861.81	1822.83	1901.46	1901.98	1867.66	1914.47	1864.25	1862.77	1906.36
ENSG00000048028	2995.29	3170.53	4190.91	3083.41	2608.84	3037.64	3093.98	3083.14	3028.22	3292.55	3930.12	3635.31	2950.3	3950.87	2907.07	3379.34	2550.94	2800.27	3153.04	3050.73	3518.55	2810.14	5187.69	2620.74	4170.03	3321.78	3295.61	2933.92	3469.03	3247.66	3533.23	3262.65	2930.14	2792.27	2776.55	2945.15
ENSG00000048052	1188.97	1112.56	1178.9	958.73	1123.59	750.2	926.75	926.98	1106.8	753.86	805.24	1359.24	1234.21	1274.96	846.11	1044.84	1381.34	1174.02	847.27	1300.5	1269.88	1003.33	999.11	948.88	1266.2	1079.12	876.69	871.35	1340.95	1158.63	869.06	1019.04	677.53	1065.06	1043.78	1020.03
ENSG00000048140	1246.93	1147.1	1084.58	1195.15	1099.45	1255.49	1130.27	1209.78	1230.28	1081.18	1128.02	1087.51	1078.5	960.43	1114.29	1108.9	1172.75	1104.99	1277.82	1016.22	1134.04	1055.48	1161.84	1018.73	1199.91	1060.29	1240.78	1094.43	1301.61	1025.25	1340.98	1141.93	1096.57	1097.32	1208.41	1171.71
ENSG00000048162	384.26	409.11	575.77	469.93	443.95	381.79	414.04	427.86	378.55	524.55	524.23	457.71	432.97	296.33	449.94	376.43	271.4	362.49	406.71	418.67	442.37	470.38	610.79	448.07	461.37	375.73	439.71	459.82	401.06	405.18	503.46	438.37	453.92	392.25	358.72	416.19
ENSG00000048342	396.45	320.32	323.44	343.31	280.79	234.83	271.65	290.92	346.16	341.77	433.2	476.2	345.67	284.01	392.68	330.84	303.36	424.75	277.77	361.87	350.2	408.56	361.31	340.59	322.4	367.55	248.5	284.16	264.89	348.04	328.47	336.33	349.26	389.77	308.42	299.8
ENSG00000048392	2550.08	2450.18	2359.05	2736.88	2509.33	2892.35	2647.58	2626.16	2241.45	2632.26	2714.18	2611.33	2656.9	2178.05	2621.14	2777.05	2783.05	2901.54	2467.17	2780.73	2604.14	2521.57	2157.93	2632.17	2508	2529.6	2415.15	2838.13	2270.64	2589.9	2328.13	2590.38	2683.26	2774.2	2624.13	2668.22
ENSG00000048405	446.44	478.04	445.68	465.29	472.04	460.62	512.15	440.91	471.87	444.42	468.29	438.84	470.47	467.32	441.57	500.23	456.43	459.17	515.71	468.94	501.8	444.42	436.26	445.81	386.98	530.35	469.21	434.36	463.15	497.02	455.41	459.83	426.46	428.77	474.38	468.49
ENSG00000048471	947.26	892.08	860.09	742.4	1008.9	867.85	834.3	692.3	848.55	914.8	864.98	994.58	897.4	1034.77	753.37	939.25	934.04	866.47	800.24	873.99	917.57	919.4	963.81	945.97	923.15	962.17	907.18	813.03	860.96	1006.73	721.65	879.15	910.13	778.25	883.15	813.16
ENSG00000048544	2684.07	2741.03	2859.61	2763.97	2687.73	2605.49	2693.75	2965.3	2810.79	2953.01	2341.96	3001.88	2789.98	2821.13	3361.84	2976.88	2730.05	2868.38	2763.51	2744.59	2815.44	2868.05	2783.87	2686.35	2604.81	3013.11	2477.41	2811.37	2845.32	2361.98	3051.18	2770.78	2981.23	3033.64	2702.75	2127.87
ENSG00000048649	1471.53	1333	1338.81	1437.84	1399.07	1476.65	1321.93	1248.62	1306.41	1393.57	1403.79	1405.13	1361.11	1356.61	1205.27	1253.05	1350.87	1534.48	1415.1	1495.58	1336.11	1403.86	1443.17	1290.84	1406.37	1343.43	1407.11	1317.54	1331.09	1273.08	1283.44	1373.77	1463.26	1430.78	1351.36	1311.36
ENSG00000048707	4252.03	3956.19	4037.82	3679.04	3987.03	4290.25	4228.89	3880.41	3948.93	4602.08	4299.58	3809.29	3746.41	3955.67	3822.08	4076.62	4394.46	3957.14	3765.67	3567.5	4068.38	3993.46	4304.1	3958.37	4163.96	4007.67	4020.26	3675.51	4630.51	3947.99	3938.98	4038.38	4166.63	3959.96	4088.35	3984.66
ENSG00000048740	2465.15	3010.06	2901.63	2895.32	3139.26	2241.9	3528.82	3114.41	3038.66	2609.18	2835.38	2833.47	2532.03	3698.7	2878.17	3035.27	2485.61	2877.9	2514.09	2957.16	2962.27	3341.86	2628.47	2740.72	2696.13	2995.83	2832.26	2924.22	3028.45	3298.79	2842.45	2863.84	2542.53	2698.4	2835.25	3294.15
ENSG00000048828	7263.06	6200.97	5508.31	6749.79	6403.95	6708.49	6053.34	6488.13	6634.89	6170.44	6934.66	6985.06	5953.8	5691.06	6600.64	5984.07	6252.48	6310.45	6805.26	6572.24	6450.64	6763.14	6742.9	6626.84	6388.53	5469.47	6609.77	6230.93	6378.68	6121.14	7183.71	6430.67	6471.57	6529.31	6526.86	5845.15
ENSG00000048991	1569.32	1454.26	1551.11	1371.38	1564.76	1517.82	1309.95	1268.08	1506.78	1266.81	1357.2	1556.75	1264.87	1087.18	1371.63	1326.74	1266.26	1268.5	1505.03	1150.89	1451.18	1356.81	1373.84	1638.56	1363.3	1268.58	1495.15	1328.44	1616	1342.07	1454.39	1403.1	1539.33	1339.75	1448.17	1381.99
ENSG00000049130	1397.59	1069.61	781.56	745.72	748.58	626.04	883.23	1062.58	1099.36	1187.9	1131.92	1136.71	865.36	1025.02	1739.35	736.82	925.61	1388.83	994.13	838.12	730.8	987.12	1192.49	1239.5	957.86	999.61	834.02	1050.5	975.7	749.02	858.75	999.11	799.76	997.38	1029.34	1040.13
ENSG00000049167	243.56	219.07	185.31	293.66	224.32	251.92	260.48	261.48	277.76	173.12	221.26	196.73	197.21	152.5	262.21	267.75	203.07	202.98	249.1	263.44	209.39	251.89	240.22	183.01	180.9	197.32	228.79	247.9	189.4	189.5	240.93	220.16	217.9	217.12	226.19	225.73
ENSG00000049192	60.95	61.93	55.92	45.61	71.08	42.73	50.4	57.87	36.86	30.57	65.75	38.25	56.26	52.3	54.2	83.92	63.73	61.98	44.13	55.48	53.27	37.1	60.17	55.58	59.63	68.49	43.49	46.98	80.97	43.64	53.44	51.03	26.82	23.93	56.96	42.65
ENSG00000049239	7293.01	7535.84	5823.99	6535.27	7754.56	5539.09	8611.07	6319.76	7991.76	5810.5	6213.74	7142.93	8189.21	8829.85	6526.05	9210.25	9114.59	7311.37	5601.94	7451.12	7265.68	5992.71	5750.26	7424.09	6675.27	8836.58	5556.98	5867.88	10099.1	7892.69	5329.45	6860.62	6867.53	6751.08	7788.15	7667.82
ENSG00000049245	4094.2	4253.91	4168.69	4101.62	3938.23	4120.33	4418.52	4163.9	4619.89	3958.09	3691.47	3567.02	4305.47	4313.79	3769.23	4001.87	4350.66	3740.88	4411.64	4516.77	4106.12	4120.26	3662.23	4215.83	4276.86	4071.89	4571.35	3972.42	4184.23	4106.16	4129.08	4102.86	3799.16	3915.39	4215.16	4275.14
ENSG00000049246	3650.67	3862.79	3694.26	3589.22	3881.36	2295.24	3675.13	2764.93	4429.66	2074.72	3388.73	3805.63	3156.61	4070.72	1891	3440.96	3915.58	3355.74	3057.41	5657.89	2791.71	3770.24	2727.63	3617.79	4349.87	3417.91	2949.47	3557.59	3414.23	3520.58	2521.61	3299.47	853.83	4356.38	3299.42	4222.46
ENSG00000049323	2503.26	2939.2	2742.14	3254.91	3167.82	3412.37	2704.62	3099.7	3094.93	2396.11	3255.66	3452.84	2623.92	2801.84	2255.69	3578.18	3241.17	3809.52	2664.32	3234.16	3243.88	2747.74	2781.33	2344.29	3154.33	3329.45	2892.02	3326.64	2970.08	3069.54	2887.42	2985.71	2733.63	2532.02	3079.95	2922.12
ENSG00000049449	1707.66	1678.76	1744.91	1872.29	1374.7	2068.81	1358.37	1512.34	1772.47	1658.13	1853.57	1800.96	1640.99	1363.01	1444.95	1583.03	1470.89	1668.71	1993.23	1357.31	1707.3	1447.78	1998.32	1904.24	2009.53	1823.82	1707.38	2120.76	1363.46	1576.46	2016.91	1708.28	1528.74	1469.41	1752.4	1370.73
ENSG00000049540	3568.6	3480.1	3458.82	3037.16	3436.15	4868.35	2615.07	3375.27	3465.84	2962.54	3529.18	2480.12	2489.92	2380.25	3257.39	3971.56	3003.13	2547.87	3333.02	1763.59	3364.55	3347.37	2663.3	4256.09	3606.99	3045.04	3687.19	5103.39	2190.41	3422.37	3666.33	3331.58	3312.46	2625.97	3626.45	2737.49
ENSG00000049541	412.11	534.65	550.59	566.04	563.82	524.38	529.68	514.61	525.25	519.09	484.75	407.07	512.49	460.04	493.01	532.95	462.94	505.83	616.96	489.32	484.61	417.2	484.17	530.74	405.73	638.45	472.66	572.77	482.44	516.97	535.92	508.59	455.59	474.95	527.95	493.92
ENSG00000049618	3338.36	3394.72	3477.9	3215.59	3356.26	3468.25	3250.5	3636.09	3393.93	3345.09	3266.02	3502.64	3235.16	3766.01	3572.4	3557.11	3561.24	3776.94	3575.09	3368.75	3425.38	2857.2	3113.37	3380.24	3232.85	3243.25	3344.57	3140.54	3861.53	3697.56	3243.03	3411.42	3575.34	3516.53	3430.57	3236.99
ENSG00000049656	1075.97	960.99	879.03	1022.66	1056.7	1055.11	966.88	979.58	915.75	880.06	922.71	956.01	969.46	866.39	998.5	917.07	881.18	893.9	1146.58	958.28	985.43	931.51	1008.48	1013.34	861	822.15	1063	975.12	998.39	964.16	1015.48	963.7	973.26	864.83	997.9	923.62
ENSG00000049759	2004.33	1765.16	1943.34	1600.57	1950.11	1421.01	1742.03	1293.78	1436.44	1531.56	1445.25	2202.82	1915.64	1875.07	1603.86	1850.6	1754.76	1915.37	1424.16	1546.76	1643.68	1615.6	1706.52	1898.6	1882.74	2039.07	1490.07	1638.9	1888.54	1860.33	1556.21	1696.74	1867.26	1800.41	1725.36	1619.29
ENSG00000049769	574.88	618.28	565.18	728.93	636.2	675.29	636.53	694.3	500.98	516.23	654.13	587.63	708.45	699.77	643.23	591.81	637.19	669.03	712.37	698.82	750.03	587.05	546.28	603.69	513.61	551.57	561.79	689.54	571.57	763.89	532.93	627.76	556.17	669.65	641.21	725.99
ENSG00000049860	1276.41	1605.32	1409.2	1278.12	1642.46	1529.45	1186.53	1425.34	1607.87	1266.31	1662.26	1236.98	1484.26	1439.52	1285.46	1507.04	1223.99	1230.71	1745.83	1556.63	1362.54	1432.72	1345.63	1360.37	1405.1	1478.07	1882.01	1550.63	1259.38	1395.54	1336.02	1451.59	1380.22	1258.21	1453.44	1736.53
ENSG00000049883	999.59	834.77	885.4	950.25	935.95	808.21	910.63	875.38	925.5	816.13	898.86	912.64	825.08	810.48	856.75	701.38	935.92	873.48	766.23	1158.57	847.31	967.62	929.05	820.28	935.56	762.34	927.88	883.23	831.96	723.51	924.01	875.05	958.14	973.6	822.74	770.39
ENSG00000050030	15.35	18.08	18.23	39.52	24.56	20.49	25.92	24.19	26.5	27.68	6.8	26.58	17.4	21.47	29.28	19.94	23.06	23.51	27.1	25.37	17.87	11.66	28.02	19.9	14.76	26.72	15.04	17.81	22.28	18.6	19.53	18.18	18.95	24	21.45	24.58
ENSG00000050130	894.88	920.24	928.83	1005.16	849.28	951.82	993.89	857.83	866.19	944.22	895.54	838.29	1108.46	859.97	835.93	1004.13	949.42	928.12	866.15	881.61	910.82	1000.86	1003.67	890.06	966.17	960.81	871.95	990.43	944.02	893.75	860.09	909.34	876.87	856.13	933.66	981.49
ENSG00000050165	982.16	1064.93	1291.75	1002.3	828.47	894.58	1109.79	1518.04	1443.45	1372.64	1011.23	703.17	731.01	1079.59	1253.72	1460.82	809.65	1085.49	1273.04	624.98	820.81	872.39	922.38	721.52	980.07	700.03	1002.76	540.06	1263.72	1809.37	1184.72	1069.37	756.48	1140.26	1002.65	1504.37
ENSG00000050327	30.95	30.12	30.98	67.55	29.07	29.09	83.2	39.38	49.91	29.91	53.93	23.86	31.05	30.37	31.54	43.03	29.33	37.53	27.53	35.38	39.33	48.67	40.94	25.56	13.47	37.33	25.44	37.96	55.75	39.78	44.4	37.43	52.13	41.16	37.91	34.58
ENSG00000050344	142.1	185.13	174.58	227.91	188.05	228.44	213.03	261.46	186.13	170.91	172.69	149.51	158.37	224	200.54	222.36	204.47	258.27	153.28	158.12	192.79	174.69	172.99	190.69	181.69	200.06	162.93	195.96	207.39	203.22	210.96	195.34	201.56	160.05	206.34	217.24
ENSG00000050393	917.71	963.58	959.7	832.37	776.27	919.28	921.9	1044.74	960.49	897.44	1010.48	954.68	849.23	904.84	1048.88	952.61	873.57	837.66	1041.52	836.73	1013.51	933.67	886.03	944.28	976.77	885.29	1026.44	736.39	1007.74	903.5	1088.11	935.32	809.59	849.56	938.16	1036.05
ENSG00000050405	4157.64	4298.34	4628.09	3964.25	3939.38	3368.21	4283.51	4224.2	4274.69	3749.48	4154.43	3996.64	3971.63	4525.25	4532.99	4343.18	3691.89	3887.02	3431.65	3961.48	4490.82	4223.95	3905.58	4417.4	4477.86	4256.87	3507.21	4719.89	4344.88	3867.35	4114.63	4056.21	3621.01	4235.07	3990.28	3849.17
ENSG00000050426	1082.07	1195.34	1353.95	1156.88	1099.57	1201	1347.04	1221.74	942.21	1157.64	1221.87	1114.14	1218.57	1310.02	1230.49	1399.27	1051.32	1167.62	1025.05	1040.69	1224.81	1250.33	999.92	1332.83	1239.31	1243.43	1149.09	1509.45	1070.8	1311.92	1214.28	1193.56	1256.33	1137.59	1178.25	1073.53
ENSG00000050555	45.32	31.27	29.51	7.26	20.7	21.11	3.74	53.41	11.97	38.21	58.71	32.9	7.4	29.76	82.19	39.14	10.56	35.7	46.7	10.79	18.02	13.46	41.33	35.57	10.91	5.03	17.34	56.32	26.95	35.83	27.13	29.62	10.03	37.55	24.78	3.92
ENSG00000050628	44.5	89.93	81.67	189.84	117.36	114.57	129.97	244.32	242.33	113.21	58.6	210.26	53.15	149.17	246.84	142.72	119.4	141.61	66.08	197.46	148.57	92.71	124.46	103.18	107.48	39.33	59.67	248.26	113.59	122.68	79.4	127.56	170.31	215.74	106.73	95.88
ENSG00000050748	2349.23	2413.37	2320.8	2310.35	2164.84	2335	2405.63	2213	2810.83	2278.85	2421.7	2305.79	2271.77	2032.86	2257.86	2123.19	2481.66	2081.48	2467.89	2549.4	2288.58	2215.07	2110.42	2698.58	2422.78	2495.46	2482.51	2420.57	2234.88	2124.02	2408.52	2336.47	2224.04	2319.28	2409.1	2332.24
ENSG00000050767	18	53.03	63.91	50.46	40.68	37.63	46.15	95.65	70.58	46.32	49.31	39.82	67.99	33.39	75.55	57.71	49.07	52.63	34.16	69.48	45.49	33.77	33.78	40.79	55.61	35.04	67.11	45.89	73.31	28.93	52.02	52.05	79.51	51.88	45.71	85.12
ENSG00000050820	1380.03	1457.59	1418.83	1587.69	1530.86	1531.09	1451.51	1859.86	1644.07	1900.2	1690.93	1629.81	1570.98	1593.01	1811.18	1574.24	1731.94	1556.33	1535	1658.65	1624.37	1441.71	1714.27	1443.1	1403.97	1275.92	1366.67	1636.35	1751.54	1738.21	1548.92	1590.41	1593.36	1832.97	1517.78	1469.69
ENSG00000051009	1079.91	944.53	1045.8	1036.4	931.63	1055.72	1110.29	994.43	841.18	954.8	994.54	946.54	970.91	882.11	993.44	949.9	940.18	972.64	927.53	1038.01	1035.26	1025.11	1014.33	990.62	1102.63	866.13	1037.79	921.01	979.78	902.98	969.27	982.87	1054.51	943.85	960.89	1038.88
ENSG00000051108	4878.19	4699.11	4554.93	4858.01	5343	4925.41	4966.68	4439	4144.94	5368.52	5410.59	5194.88	5119.46	3903.6	4540.56	4832.48	4642.5	5085.33	5439.69	5710.15	4150.57	4536.85	4710.87	4746.67	4542.99	5160.41	5580.79	5117.15	4445.32	4533.76	5067.68	4893.18	5496.76	4935.15	4826.2	4379.9
ENSG00000051128	1374.87	1712.57	1326.24	1561	2010.29	1660.57	1576.71	1488.78	1706.52	762.26	1286.87	1470.25	1208.07	1842.72	1321	1805.39	1645.21	1264.04	1524.9	1180.63	1842.21	1924.56	1224.72	1176.23	930.09	1477.23	1197.05	2241.2	1684.6	1847.96	1127.7	1446.85	868.5	1456.74	1644.08	1375.79
ENSG00000051180	51.06	36.16	23.82	41.5	52.23	41.36	32.38	38.2	18.54	27.51	20.35	27.35	48.69	35.43	43.42	46.32	50.8	32.2	36.24	30.14	21.95	55.52	41.19	46.16	17.26	35.24	33.59	34.53	34.88	28.67	51	35.5	38.84	29.32	41.84	24.35
ENSG00000051341	25.42	31.33	29.23	30.29	23.47	25.04	7.9	59.13	30.34	4.14	46.99	21.65	19.74	28.36	34.71	44.04	43.69	45.13	16.25	19.61	21.94	27.26	31.1	21.45	33.44	31.66	23.11	25.45	47.71	18.93	66.49	29.65	21.8	12.17	32.89	13.05
ENSG00000051382	1033.12	983.26	1064.65	1156.39	1179.43	1474.27	906.42	1293.24	966.2	1201.06	1122.08	934.32	911.17	902.18	1169.05	1135.29	1196.52	1150.39	951.32	1014.58	1234.45	973.9	1053.26	1052.39	1183.92	1031.17	1083.66	1239.72	836.47	992.7	1199.68	1117.91	1345.35	1099.93	1095.07	1003.47
ENSG00000051523	458	497.59	312.09	459.34	558.19	772.78	468.92	588.02	377.89	480.65	682.13	591.05	442.86	585.7	474.52	562.17	623.22	512.42	659.68	668.88	599.6	441.74	528.55	458.74	517.78	416.21	670.19	575.8	539.77	472.29	458.51	532.68	490.76	489.67	557.97	519.71
ENSG00000051596	115.53	146.16	169.35	212.79	193.8	215.19	184.44	209.3	90.6	217.1	150.11	167.24	200.78	108.95	167.15	276.15	145.48	210.07	218.02	244.05	194.32	200.36	85.06	93.52	98.21	120.99	138.26	218.31	139.62	216.1	119.17	170.54	135.57	238.12	152.91	137.21
ENSG00000051620	2633.73	2681.67	2438.29	2391.17	2859.75	2529.05	3170.88	2581.61	2541.64	2798.18	2851.76	2827.59	2690.88	2726.62	2689.25	2898.71	2933.39	2477.54	2492.58	2927.44	2672.24	2395.59	2415.52	3091.94	2726.12	3044.45	2982.82	2778.82	2860.71	2727.96	2797.56	2697.84	2943.37	2321.18	2815.97	2512.62
ENSG00000051825	647.31	531.52	574.65	565.26	478.73	548.4	574.98	548.62	556.77	645.02	592.62	612.78	553.4	485.34	642.14	480.7	669.17	624.55	466.17	613.18	567.91	611.93	610.66	645.84	597.46	540.35	475.26	567.48	552.36	482.36	546.32	566.73	565	612.29	551.88	476.55
ENSG00000052126	392.23	402.45	382.01	444.91	384.44	372.2	442.75	472.07	456.86	416.62	382.96	511.85	318.9	552.81	438.89	314.13	306.38	437.46	414.16	455.63	472.14	558.04	440.54	414.02	433.31	339.4	456.34	439.59	353.31	422.49	463.38	421.85	383.66	407.83	398.36	380.39
ENSG00000052723	1283.29	1390.01	1501.15	1338.42	1388.78	1387.06	1405.15	1547.53	1450.64	1424.03	1309.62	1425.09	1184.89	1455.94	1539.04	1377.84	1351.9	1475.22	1324.52	1380.53	1287.9	1568.12	1377.74	1335.32	1315.44	1391.4	1497.33	1335.06	1293.15	1323.68	1516.12	1413.61	1521.44	1361	1347.78	1333.24
ENSG00000052749	960.43	1103.16	819.22	1433.28	1507.58	846.5	1046.8	906.71	1344.34	1208.19	901.11	827.74	1471.11	1021.77	682.6	1197.66	708.59	1038.57	1065.59	1152.74	986.72	1284.78	1396.9	1078.99	1004.3	1280.36	1035.12	1160.24	1211.06	986.71	1205.37	1064.06	1149.16	737.12	1131.98	955.52
ENSG00000052795	1552.34	1510.94	1724.27	1194.93	1307.25	1115.73	1466.8	1275.87	1429.28	1507.09	1501.2	1667.61	1541.95	1718.29	1442.9	1196.53	1299.61	1378.88	1765	1219.63	1342.43	1407.07	1984.93	1140.03	1239.29	1217.34	1716.1	1390.92	1525.88	2139.2	1179.82	1450.3	1190.26	1114.55	1347.44	1491.98
ENSG00000052802	415.96	399.67	395.87	425.63	396.74	360.56	426.77	410.8	431.2	331.1	364.98	374.6	332.22	338.04	451.1	429.15	352.88	395.85	439.59	406.63	338.96	387.8	307.7	495.52	294.31	372.93	327.73	323.72	390.9	415.27	399.22	382.81	343.02	409.95	395.4	391.88
